actual_gesture,predicted_gesture,confidence
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,90.66666666666666
THUMBS UP,THUMBS UP,90.66666666666666
THUMBS UP,THUMBS UP,90.0
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,92.0
THUMBS UP,THUMBS UP,90.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,92.0
THUMBS UP,THUMBS UP,91.33333333333333
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,91.33333333333333
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,92.0
THUMBS UP,THUMBS UP,88.0
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,92.66666666666666
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,83.33333333333334
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,92.66666666666666
THUMBS UP,THUMBS UP,92.66666666666666
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,90.66666666666666
THUMBS UP,THUMBS UP,90.66666666666666
THUMBS UP,THUMBS UP,91.33333333333333
THUMBS UP,THUMBS UP,86.66666666666667
THUMBS UP,THUMBS UP,79.33333333333333
THUMBS UP,THUMBS UP,75.33333333333333
THUMBS UP,THUMBS UP,76.66666666666667
THUMBS UP,THUMBS UP,76.0
THUMBS UP,THUMBS UP,81.33333333333333
THUMBS UP,THUMBS UP,80.0
THUMBS UP,THUMBS UP,79.33333333333333
THUMBS UP,THUMBS UP,82.66666666666667
THUMBS UP,THUMBS UP,82.0
THUMBS UP,THUMBS UP,86.0
THUMBS UP,THUMBS UP,88.0
THUMBS UP,THUMBS UP,89.33333333333333
THUMBS UP,THUMBS UP,90.0
THUMBS UP,THUMBS UP,92.0
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,92.66666666666666
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,91.33333333333333
THUMBS UP,THUMBS UP,94.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,95.33333333333334
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,93.33333333333333
THUMBS UP,THUMBS UP,94.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,89.33333333333333
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,99.33333333333333
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,86.66666666666667
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,92.66666666666666
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,97.33333333333334
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.0
THUMBS UP,THUMBS UP,100.0
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,98.66666666666667
THUMBS UP,THUMBS UP,96.0
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,96.66666666666667
THUMBS UP,THUMBS UP,94.66666666666667
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,98.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,97.33333333333334
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,93.33333333333333
OK,OK,92.0
OK,OK,95.33333333333334
OK,OK,94.66666666666667
OK,OK,95.33333333333334
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,95.33333333333334
OK,OK,96.0
OK,OK,96.0
OK,OK,97.33333333333334
OK,OK,96.0
OK,OK,96.0
OK,OK,98.0
OK,OK,97.33333333333334
OK,OK,97.33333333333334
OK,OK,97.33333333333334
OK,OK,97.33333333333334
OK,OK,97.33333333333334
OK,OK,98.66666666666667
OK,OK,98.0
OK,OK,98.66666666666667
OK,OK,98.0
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,98.0
OK,OK,97.33333333333334
OK,OK,96.66666666666667
OK,OK,97.33333333333334
OK,OK,97.33333333333334
OK,OK,98.0
OK,OK,94.0
OK,OK,98.0
OK,OK,96.0
OK,OK,98.0
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,96.66666666666667
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,96.0
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,95.33333333333334
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,97.33333333333334
OK,OK,97.33333333333334
OK,OK,98.0
OK,OK,97.33333333333334
OK,OK,97.33333333333334
OK,OK,96.66666666666667
OK,OK,97.33333333333334
OK,OK,98.0
OK,OK,98.66666666666667
OK,OK,98.0
OK,OK,98.0
OK,OK,97.33333333333334
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.0
OK,OK,96.0
OK,OK,96.0
OK,OK,96.0
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,100.0
OK,OK,99.33333333333333
OK,OK,100.0
OK,OK,100.0
OK,OK,99.33333333333333
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,98.0
OK,OK,98.0
OK,OK,96.0
OK,OK,96.0
OK,OK,97.33333333333334
OK,OK,98.66666666666667
OK,OK,94.66666666666667
OK,OK,98.0
OK,OK,99.33333333333333
OK,OK,98.0
OK,OK,98.0
OK,OK,99.33333333333333
OK,OK,98.66666666666667
OK,OK,99.33333333333333
OK,OK,98.66666666666667
OK,OK,99.33333333333333
OK,OK,100.0
OK,OK,94.0
OK,OK,90.66666666666666
OK,OK,85.33333333333334
OK,OK,82.66666666666667
OK,OK,80.66666666666666
OK,OK,78.0
OK,OK,90.0
OK,OK,88.0
OK,OK,92.0
OK,OK,97.33333333333334
OK,OK,99.33333333333333
OK,OK,98.66666666666667
OK,OK,99.33333333333333
OK,OK,100.0
OK,OK,98.66666666666667
OK,OK,100.0
OK,OK,100.0
OK,OK,96.0
OK,OK,91.33333333333333
OK,OK,90.0
OK,OK,92.0
OK,OK,88.66666666666667
OK,OK,89.33333333333333
OK,OK,92.0
OK,OK,98.0
OK,OK,94.0
OK,OK,92.0
OK,OK,99.33333333333333
OK,OK,96.66666666666667
OK,OK,98.0
OK,OK,94.0
OK,OK,95.33333333333334
OK,OK,96.66666666666667
OK,OK,92.0
OK,OK,94.66666666666667
OK,OK,96.66666666666667
OK,OK,97.33333333333334
OK,OK,100.0
OK,OK,94.0
OK,OK,88.66666666666667
OK,OK,92.66666666666666
OK,OK,91.33333333333333
OK,OK,91.33333333333333
OK,OK,97.33333333333334
OK,OK,91.33333333333333
OK,OK,96.0
OK,OK,96.0
OK,OK,97.33333333333334
OK,OK,90.0
OK,OK,94.0
OK,OK,94.66666666666667
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,99.33333333333333
OK,OK,97.33333333333334
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,100.0
OK,OK,98.66666666666667
OK,OK,98.0
OK,OK,99.33333333333333
OK,OK,100.0
OK,OK,100.0
OK,OK,100.0
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,100.0
OK,OK,98.0
OK,OK,98.0
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,98.66666666666667
OK,OK,100.0
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,97.33333333333334
OK,OK,98.0
OK,OK,96.66666666666667
OK,OK,94.66666666666667
OK,OK,98.66666666666667
OK,OK,100.0
OK,OK,96.66666666666667
OK,OK,97.33333333333334
OK,OK,96.66666666666667
OK,OK,99.33333333333333
OK,OK,98.0
OK,OK,97.33333333333334
OK,OK,96.66666666666667
OK,OK,95.33333333333334
OK,OK,96.66666666666667
OK,OK,96.0
OK,OK,94.0
OK,OK,99.33333333333333
OK,OK,98.66666666666667
OK,OK,99.33333333333333
OK,OK,100.0
OK,OK,96.66666666666667
OK,OK,100.0
OK,OK,94.0
OK,OK,98.66666666666667
OK,OK,98.66666666666667
OK,OK,100.0
OK,OK,96.0
OK,OK,96.66666666666667
OK,OK,96.66666666666667
OK,OK,99.33333333333333
OK,OK,100.0
OK,OK,96.66666666666667
OK,OK,94.0
OK,OK,100.0
OK,OK,100.0
OK,OK,100.0
OK,OK,94.0
OK,OK,95.33333333333334
OK,OK,100.0
OK,OK,95.33333333333334
OK,OK,88.66666666666667
OK,OK,89.33333333333333
OK,OK,91.33333333333333
OK,OK,100.0
OK,OK,97.33333333333334
OK,OK,100.0
OK,OK,99.33333333333333
OK,OK,97.33333333333334
OK,OK,100.0
OK,OK,100.0
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,89.33333333333333
OK,OK,92.66666666666666
OK,OK,92.66666666666666
OK,OK,92.0
OK,OK,94.66666666666667
OK,OK,100.0
OK,OK,100.0
OK,OK,100.0
OK,OK,100.0
OK,OK,99.33333333333333
OK,OK,94.66666666666667
OK,OK,95.33333333333334
OK,OK,94.0
OK,OK,94.66666666666667
OK,OK,90.66666666666666
OK,OK,96.66666666666667
OK,OK,92.0
OK,OK,96.66666666666667
OK,OK,98.66666666666667
OK,OK,100.0
OK,OK,98.66666666666667
OK,OK,96.0
OK,OK,92.0
OK,OK,98.0
OK,OK,92.66666666666666
OK,OK,96.0
OK,OK,99.33333333333333
OK,OK,98.66666666666667
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,97.33333333333334
OK,OK,99.33333333333333
OK,OK,99.33333333333333
OK,OK,98.0
OK,OK,98.0
